ts,equity,buy_hold
1731715200000,9806.247864978292,86709.5799926124
1731801600000,9806.247864978292,95456.51087499729
1731888000000,9806.247864978292,96389.08806466332
1731974400000,9806.247864978292,95520.82654325012
1732060800000,9806.247864978292,94656.58475110271
1732147200000,9806.247864978292,103053.79918736285
1732233600000,9806.247864978292,103266.84483845034
1732320000000,9806.247864978292,102458.87925602416
1732406400000,9806.247864978292,101590.61773461096
1732492800000,9806.247864978292,94134.01994654848
1732579200000,9806.247864978292,92731.13443278361
1732665600000,9806.247864978292,97261.36931534234
1732752000000,9806.247864978292,95504.74762618692
1732838400000,9806.247864978292,97812.0722247572
1732924800000,9806.247864978292,95508.76735545271
1733011200000,9806.247864978292,95187.18901418857
1733097600000,9806.247864978292,90733.32898768007
1733184000000,9806.247864978292,94029.50698563762
1733270400000,9806.247864978292,92112.09612585012
1733356800000,9806.247864978292,94801.29500467159
1733443200000,9806.247864978292,95215.32711904918
1733529600000,9806.247864978292,95725.832735806
1733616000000,9806.247864978292,95275.6230580362
1733702400000,9802.569296247942,87079.39508506616
1733788800000,9768.242133009144,85861.4171175282
1733875200000,9924.75868754325,91364.42648241097
1733961600000,9920.985826842281,91231.77541663952
1734048000000,9896.176409505611,90359.4941659605
1734134400000,9840.612461000444,88405.90574278079
1734220800000,9890.231295673784,90150.46824413881
1734307200000,9797.853373056138,86902.52699737088
1734393600000,9877.42643511292,89700.258566369
1734480000000,9687.320499847698,83019.46852660627
1734566400000,9534.752821163693,77906.37290050628
1734652800000,9531.176097011654,78175.694761315
1734739200000,9368.13608574004,72937.98752797514
1734825600000,9364.621863690878,72564.15270625557
1734912000000,9489.040799352088,76419.07307215958
1734998400000,9579.598064306754,79224.84409968929
1735084800000,9584.138901374681,79365.53462399235
1735171200000,9467.633996031858,75755.81774330226
1735257600000,9412.624998408966,74051.45253460227
1735344000000,9558.96969019817,78585.7071464268
1735430400000,9486.835249919095,76350.73767464094
1735516800000,9505.517550998567,76929.57868891642
1735603200000,9478.661743196826,76097.49473089543
1735689600000,9543.141629561394,78095.30017599896
1735776000000,9725.164326884313,83734.980335919
1735862400000,9850.75090636299,87626.07826521523
1735948800000,9833.625463706807,87095.47400212937
1736035200000,9791.33080987411,85785.04226147795
1736121600000,9853.734885007627,87718.53203832866
1736208000000,9645.505070892672,81266.86656671664
1736294400000,9584.657854182444,79381.61354105556
1736380800000,9422.095887150645,74344.8927710058
1736467200000,9457.514416280477,75442.27886056973
1736553600000,9462.833682560049,75607.08776046759
1736640000000,9468.282687041563,75775.91638963127
1736726400000,9395.110341146961,73508.78908371902
1736812800000,9456.08729605913,75398.0618386459
1736899200000,9693.37846740882,82750.14666579754
1736985600000,9761.880238033555,84872.56371814093
1737072000000,9870.471113057989,88237.07711361711
1737158400000,10416.243090360027,105304.8475762119
1737244800000,10416.243090360027,101466.0061273711
1737331200000,10416.243090360027,97353.82308845577
1737417600000,10416.243090360027,100625.8827108185
1737504000000,10416.243090360027,103451.75238467724
1737590400000,10416.243090360027,101743.36744671143
1737676800000,10416.243090360027,101847.88040762229
1737763200000,10416.243090360027,103069.87810442607
1737849600000,10416.243090360027,96674.48884253525
1737936000000,10416.243090360027,94419.4207244204
1738022400000,10416.243090360027,91271.97270929754
1738108800000,10416.243090360027,91714.14292853573
1738195200000,10416.243090360027,95794.16813332465
1738281600000,10416.243090360027,93165.26519349022
1738368000000,10416.243090360027,85632.2925493775
1738454400000,10416.243090360027,81805.51028833409
1738540800000,10416.243090360027,86938.7045607631
1738627200000,10416.243090360027,83063.68554853008
1738713600000,10416.243090360027,78834.93036090651
1738800000000,10416.243090360027,76189.94850400886
1738886400000,10416.243090360027,77174.78217413033
1738972800000,10416.243090360027,80121.24372596311
1739059200000,10416.243090360027,80583.51259153032
1739145600000,10416.243090360027,80583.51259153032
1739232000000,10416.243090360027,79574.56054581406
1739318400000,10416.243090360027,79100.23249244943
1739404800000,10416.243090360027,78083.24098820155
1739491200000,10416.243090360027,80149.38183082372
1739577600000,10416.243090360027,78175.694761315
1739664000000,10416.243090360027,75679.44288725204
1739750400000,10416.243090360027,71362.2536557808
1739836800000,10416.243090360027,68062.05592855746
1739923200000,10416.243090360027,67905.28648719119
1740009600000,10416.243090360027,70747.23507811312
1740096000000,10416.243090360027,67909.30621645699
1740182400000,10416.243090360027,69167.48147665297
1740268800000,10416.243090360027,67507.3332898768
1740355200000,10412.335697170756,57003.780718336486
1740441600000,10458.61052367754,58016.75249331856
1740528000000,10293.027003912812,54394.97642483106
1740614400000,10337.905545126046,55343.63253156031
1740700800000,10537.57702086289,59564.34826065229
1740787200000,10451.623204640935,57747.43063250984
1740873600000,11118.145606981541,71836.58170914544
1740960000000,10423.0987081071,57144.47124263955
1741046400000,10473.111658696424,58201.660039545444
1741132800000,10501.445991920033,58800.59970014993
1741219200000,10444.96748878304,57606.740108206766
1741305600000,10370.423471174618,56031.00623601243
1741392000000,10325.164603340934,55074.310670751576
1741478400000,10121.885696425614,50853.59494165961
1741564800000,10121.885696425614,47561.436672967866
1741651200000,10121.885696425614,50387.30634682659
1741737600000,10121.885696425614,50897.81196358343
1741824000000,10121.885696425614,49591.39995219782
1741910400000,10121.885696425614,53679.46461551833
1741996800000,10121.885696425614,54612.04180518437
1742083200000,10121.885696425614,50700.845229559134
1742169600000,10121.885696425614,51456.554331529886
1742256000000,10121.885696425614,50379.26688829499
1742342400000,10121.885696425614,54398.99615409687
1742428800000,10121.885696425614,51291.74543163201
1742515200000,10121.885696425614,51645.48160702257
1742601600000,10121.885696425614,51657.54079481998
1742688000000,10121.885696425614,53398.0835669122
1742774400000,10121.885696425614,56682.20237707233
1742860800000,10121.885696425614,57739.39117397823
1742947200000,10121.885696425614,55206.961736523044
1743033600000,10121.885696425614,55645.112226495454
1743120000000,10121.885696425614,52051.47426286857
1743206400000,10121.885696425614,50077.78719335984
1743292800000,10121.885696425614,50174.26069573909
1743379200000,10121.885696425614,50061.70827629664
1743465600000,10121.885696425614,50917.91060991244
1743552000000,10121.885696425614,47199.6610390457
1743638400000,10121.885696425614,47099.16780740065
1743724800000,10121.885696425614,49358.25565478131
1743811200000,10121.885696425614,48365.38252612824
1743897600000,10118.088724053741,42572.95265410773
1743984000000,10143.892794850031,43007.08341481433
1744070400000,10105.90346839994,42367.94646155184
1744156800000,10432.038252075252,47854.8769093714
1744243200000,10282.948065252252,45346.56584751103
1744329600000,10488.424925296771,48803.53301610065
1744416000000,10747.182413003999,53156.89981096409
1744502400000,10654.956752565411,51605.28431436456
1744588800000,10679.80511703591,52023.33615800795
1744675200000,10600.720418576915,50692.80577102753
1744761600000,10725.440094092311,52791.10444777612
1744848000000,10809.064397598802,54198.00969080678
1744934400000,10790.189197664478,53880.45107880842
1745020800000,10929.483394648149,56223.95324077093
1745107200000,10881.459151777277,55415.98765834475
1745193600000,10850.398696189151,54893.4228537905
1745280000000,11142.605905298975,59809.5517458662
1745366400000,11197.797945613258,60738.10920626643
1745452800000,11232.44229992309,61320.96994980771
1745539200000,11191.10800133274,60625.55678682398
1745625600000,11152.640821719753,59978.38037502988
1745712000000,11123.252852201758,59483.95367533624
1745798400000,11119.907880061499,59427.67746561502
1745884800000,11083.352113100089,58812.658887947335
1745971200000,11112.740082618086,59307.08558764096
1746057600000,11191.82478107708,60637.61597462139
1746144000000,11124.925338271889,59512.09178019687
1746230400000,11092.909176357975,58973.448058579415
1746316800000,11026.96543987857,57864.002781218085
1746403200000,11093.148102939422,58977.46778784521
1746489600000,11096.970928242576,59041.78345609804
1746576000000,11107.483697826248,59218.65154379332
1746662400000,11511.111743282165,66108.46750537775
1746748800000,11511.111743282165,69452.88225452491
1746835200000,11511.111743282165,71506.96390934967
1746921600000,11511.111743282165,69617.69115442279
1747008000000,11511.111743282165,70031.72326880039
1747094400000,11511.111743282165,73862.52525910958
1747180800000,11511.111743282165,71004.49775112444
1747267200000,11511.111743282165,67997.74026030464
1747353600000,11511.111743282165,67290.2679095235
1747440000000,11511.111743282165,66703.38743671642
1747526400000,11511.111743282165,69661.90817634662
1747612800000,11511.111743282165,67073.2025291702
1747699200000,11511.111743282165,67768.61569215392
1747785600000,11511.111743282165,69754.36194946006
1747872000000,11511.111743282165,72226.49544792822
1747958400000,11511.111743282165,69947.30895421855
1748044800000,11511.111743282165,70694.9785976577
1748131200000,11511.111743282165,70642.72211720227
1748217600000,11511.111743282165,70309.08458814071
1748304000000,11511.111743282165,71032.63585598506
1748390400000,11511.111743282165,69223.75768637421
1748476800000,11511.111743282165,67012.90659018318
1748563200000,11506.793637489467,62788.17113182539
1748649600000,11511.39955608073,62888.66436347044
1748736000000,11534.06067554974,63383.09106316407
1748822400000,11518.400552339448,63041.414075570916
1748908800000,11488.185726380769,62382.1784759794
1748995200000,11452.628034856225,61606.37072767964
1749081600000,11283.38147701653,58000.67357625535
1749168000000,11283.38147701653,59423.657736349225
1749254400000,11283.38147701653,60320.05736262304
1749340800000,11283.38147701653,61280.77265714968
1749427200000,11283.38147701653,64781.956847663125
1749513600000,11283.38147701653,66373.76963692068
1749600000000,11283.38147701653,64705.58199161289
1749686400000,11283.38147701653,61228.51617669426
1749772800000,11283.38147701653,59733.176889815964
1749859200000,11283.38147701653,58141.364100558414
1749945600000,11283.38147701653,61489.798578971386
1750032000000,11283.38147701653,60585.35949416596
1750118400000,11283.38147701653,59319.14477543837
1750204800000,11283.38147701653,58824.71807574474
1750291200000,11283.38147701653,59106.09912435087
1750377600000,11283.38147701653,56320.42674315017
1750464000000,11279.148798539965,54439.193446754885
1750550400000,11201.58002564582,52943.85415987659
1750636800000,11473.733469070969,58089.107620102994
1750723200000,11503.71287182327,58655.88944658105
1750809600000,11453.747200569434,57711.253069117614
1750896000000,11357.855635737606,55898.35517024097
1750982400000,11422.279458673402,57116.33313777894
1751068800000,11605.7704131077,60585.35949416596
1751155200000,11661.051581303433,61630.48910327445
1751241600000,11692.731943077142,62229.42876387893
1751328000000,11524.124380080157,59041.78345609804
1751414400000,11638.726494147464,61208.41753036526
1751500800000,11640.640073046548,61244.595093757474
1751587200000,11541.55921004958,59371.40125589379
1751673600000,11538.369911884442,59311.105316906775
1751760000000,11630.009079162754,61043.60863046738
1751846400000,11566.648355615336,59845.729309258415
1751932800000,11625.969301486912,60967.23377441714
1752019200000,11740.358795676544,63129.84811941856
1752105600000,11890.11914099522,66060.23075418813
1752192000000,11890.11914099522,65493.448927710066
1752278400000,11890.11914099522,64593.02957217044
1752364800000,11890.11914099522,64777.93711839733
1752451200000,11890.11914099522,65204.02842057233
1752537600000,11890.11914099522,65915.52050061926
1752624000000,11890.11914099522,69794.55924211808
1752710400000,11890.11914099522,70694.9785976577
1752796800000,11890.11914099522,71261.76042413576
1752883200000,11890.11914099522,71133.1290876301
1752969600000,11890.11914099522,72929.94806944355
1753056000000,11890.11914099522,78674.14119027443
1753142400000,11890.11914099522,82685.8309975447
1753228800000,11890.11914099522,76133.67229428765
1753315200000,11890.11914099522,73508.78908371902
1753401600000,11890.11914099522,75072.46376811594
1753488000000,11890.11914099522,74316.75466614519
1753574400000,11890.11914099522,75828.1728700867
1753660800000,11890.11914099522,73605.26258609827
1753747200000,11890.11914099522,72950.04671577255
1753833600000,11890.11914099522,71458.72715816007
1753920000000,11890.11914099522,69227.77741564001
1754006400000,11890.11914099522,65405.01488386242
1754092800000,11890.11914099522,63704.66940442822
1754179200000,11890.11914099522,65107.554918193084
1754265600000,11890.11914099522,68154.50970167092
1754352000000,11890.11914099522,65959.73752254309
1754438400000,11890.11914099522,67567.62922886384
1754524800000,11890.11914099522,70489.97240510181
1754611200000,11890.11914099522,71060.77396084566
1754697600000,11890.11914099522,72335.02813810486
1754784000000,11890.11914099522,73424.37476913717
1754870400000,11890.11914099522,70280.9464832801
1754956800000,11890.11914099522,77090.3678595485
1755043200000,11890.11914099522,81001.56443517371
1755129600000,11890.11914099522,77367.72917888883
1755216000000,11890.11914099522,74654.41192447254
1755302400000,11890.11914099522,76214.06687960368
1755388800000,11890.11914099522,76772.80924755015
1755475200000,11890.11914099522,73536.92718857962
1755561600000,11890.11914099522,70835.66912196076
1755648000000,11890.11914099522,75546.79182148057
1755734400000,11890.11914099522,72471.69893314212
1755820800000,11890.11914099522,80671.94663537797
1755907200000,11890.11914099522,82058.75323207962
1755993600000,11890.11914099522,82798.38341698716
1756080000000,11890.11914099522,75249.33185581122
1756166400000,11890.11914099522,78730.41739999567
1756252800000,11890.11914099522,81580.40544944919
1756339200000,11890.11914099522,86195.05464658975
1756425600000,11890.11914099522,82436.607783065
1756512000000,11890.11914099522,81479.91221780414
1756598400000,11890.11914099522,80643.80853051736
1756684800000,11890.11914099522,79317.29787280274
1756771200000,11890.11914099522,84273.62405753645
1756857600000,11890.11914099522,84723.83373530627
1756944000000,11890.11914099522,81327.16250570367
1757030400000,11890.11914099522,81745.21434934708
1757116800000,11890.11914099522,80458.90098429046
1757203200000,11890.11914099522,82947.11339982183
1757289600000,11890.11914099522,86066.4233100841
1757376000000,11890.11914099522,87312.53938248268
1757462400000,11890.11914099522,90070.07365882276
1757548800000,11890.11914099522,91943.26749668644
1757635200000,11890.11914099522,97349.80335918997
1757721600000,11890.11914099522,97430.19794450601
1757808000000,11890.11914099522,96377.02887686592
1757894400000,11890.11914099522,94186.27642700389
1757980800000,11890.11914099522,95251.5046824414
1758067200000,11890.11914099522,98419.05134389328
1758153600000,11890.11914099522,99488.29932859658
1758240000000,11890.11914099522,95882.60217717229
1758326400000,11890.11914099522,96264.47645742346
1758412800000,11890.11914099522,94929.92634117724
1758499200000,11890.11914099522,88586.79355974187
1758585600000,11890.11914099522,85740.82523955415
1758672000000,11890.11914099522,85057.47126436782
1758758400000,11885.658860052456,77476.26186906548
1758844800000,12077.360350301717,82472.78534645721
1758931200000,12050.987900717948,81785.41164200509
1759017600000,12164.651616175475,84747.95211090108
1759104000000,12194.262787637952,85519.74012993503
1759190400000,12131.493273131557,83883.71031875367
1759276800000,12337.537674557954,89254.06861786498
1759363200000,12533.403235794127,94359.12478543338
1759449600000,12504.100514034384,93595.37622493102
1759536000000,12427.296538053586,91593.55105056168
1759622400000,12438.09227764928,91874.93209916781
1759708800000,12496.543496317398,93398.40949090672
1759795200000,12305.613130324971,88421.98465984399
1759881600000,12445.186620812166,92059.8396453947
1759968000000,12320.41871605621,88807.87866936097
1760054400000,11819.11481757474,75743.75855550486
1760140800000,11645.425173790423,71398.43121917303
1760227200000,11645.425173790423,79188.66653629707
1760313600000,11645.425173790423,83887.73004801947
1760400000000,11645.425173790423,81375.3992568933
1760486400000,11645.425173790423,77918.43208830369
1760572800000,11645.425173790423,74304.69547834778
1760659200000,11645.425173790423,73142.99372053104
1760745600000,11645.425173790423,75394.0421093801
1760832000000,11645.425173790423,75514.63398735416
1760918400000,11645.425173790423,76258.28390152751
1761004800000,11645.425173790423,74618.23436108034
1761091200000,11645.425173790423,72403.3635356235
1761177600000,11645.425173790423,76917.51950111901
1761264000000,11645.425173790423,77817.93885665863
1761350400000,11645.425173790423,77918.43208830369
1761436800000,11645.425173790423,80406.64450383505
1761523200000,11645.425173790423,79872.0205114834
1761609600000,11645.425173790423,78043.04369554354
1761696000000,11645.425173790423,77934.51100536689
1761782400000,11645.425173790423,74240.37981009495
1761868800000,11645.425173790423,75253.35158507703
1761955200000,11645.425173790423,74907.65486821807
1762041600000,11645.425173790423,75454.33804836712
1762128000000,11641.056683672105,66751.62418790605
1762214400000,11443.60362097065,62317.862807726575
1762300800000,11443.60362097065,65268.34408882516
1762387200000,11439.310839162335,62418.356039371625
1762473600000,11559.252009262345,65035.199791408646
1762560000000,11489.792990633001,63519.76185820134
1762646400000,11609.734160733013,66136.60561023836
1762732800000,11660.953277918577,67254.09034613128
1762819200000,11427.335146295207,62157.073637094494
1762905600000,11405.041933419474,61670.68639593247
1762992000000,11240.937675823594,58177.54166395063
1763078400000,11240.937675823594,55842.078960519735
1763164800000,11240.937675823594,56119.44027986008
1763251200000,11240.937675823594,55138.62633900441
1763337600000,11240.937675823594,52654.43365273885
1763424000000,11240.937675823594,56553.571040566676
1763510400000,11240.937675823594,55094.40931708059
1763596800000,11240.937675823594,53731.72109597375
1763683200000,11240.937675823594,51725.87619233862
1763769600000,11240.937675823594,51287.72570236621
1763856000000,11240.937675823594,52489.62475284098
1763942400000,11240.937675823594,55649.13195576125
1764028800000,11240.937675823594,55858.157877582955
1764115200000,11240.937675823594,57490.16795949852
1764201600000,11240.937675823594,56617.886708819504
1764288000000,11240.937675823594,55202.94200725725
1764374400000,11240.937675823594,54632.140451513376
1764460800000,11240.937675823594,53655.346239923514
1764547200000,11240.937675823594,50913.890880646635
1764633600000,11240.937675823594,55745.6054581405
1764720000000,11240.937675823594,58153.42328835582
1764806400000,11240.937675823594,55878.25652391196
1764892800000,11240.937675823594,53578.97138387328
1764979200000,11240.937675823594,53136.80116463508
1765065600000,11240.937675823594,53156.89981096409
1765152000000,11240.937675823594,53562.89246681007
1765238400000,11240.937675823594,55424.02711687634
1765324800000,11240.937675823594,54772.83097581644
1765411200000,11240.937675823594,54833.12691480347
1765497600000,11240.937675823594,53168.958998761496
1765584000000,11240.937675823594,53518.67544488625
1765670400000,11240.937675823594,52015.296699476356
1765756800000,11240.937675823594,51376.15974621385
1765843200000,11240.937675823594,51914.803467831305
1765929600000,11236.720919077952,49551.2026595398
1766016000000,11152.961918910158,48075.9620189905
1766102400000,11308.461236363473,50757.12143928036
1766188800000,11297.737145504623,50572.21389305348
1766275200000,11302.866058524072,50660.647936901114
1766361600000,11300.534734424324,50620.4506442431
1766448000000,11255.773311709127,49848.66262520914
1766534400000,11221.269715032828,49253.74269387046
1766620800000,11163.686009769008,48260.86956521739
1766707200000,11214.975139963504,49145.210003693806
1766793600000,11272.558845227326,50138.083132346874
1766880000000,11285.147995365975,50355.14851270017
1766966400000,11238.754645780953,49555.2223888056
1767052800000,11279.086552706625,50250.635551789324
1767139200000,11270.693785947526,50105.925298220456
1767225600000,11323.148578191896,51010.36438302588
1767312000000,11444.1823262454,53176.99845729309
1767398400000,11444.1823262454,53611.1292179997
1767484800000,11444.1823262454,53912.60891293484
1767571200000,11444.1823262454,55432.06657540795
1767657600000,11444.1823262454,56710.34048193295
1767744000000,11444.1823262454,54825.08745627186
1767830400000,11444.1823262454,55620.99385090064
1767916800000,11444.1823262454,54656.258827108184
1768003200000,11444.1823262454,54604.002346652764
1768089600000,11444.1823262454,56155.61784325229
1768176000000,11444.1823262454,55962.670838493796
1768262400000,11444.1823262454,58491.08054668318
1768348800000,11444.1823262454,58965.408600047806
1768435200000,11444.1823262454,57240.9447450188
1768521600000,11444.1823262454,58241.857332203464
1768608000000,11444.1823262454,57771.549008104645
1768694400000,11444.1823262454,55420.007387610545
1768780800000,11444.1823262454,53639.26732286031
1768867200000,11439.889327350267,50568.19416378767
1768953600000,11524.947439234524,52071.57290919757
1769040000000,11500.612631823788,51641.461877756774
1769126400000,11476.96010873298,51223.41003411338
1769212800000,11471.956690386845,51134.97599026574
1769299200000,11277.773670154158,47774.48232405537
1769385600000,11277.773670154158,49941.11639832258
1769472000000,11277.773670154158,51126.936531734136
1769558400000,11277.773670154158,50387.30634682659
1769644800000,11277.773670154158,47360.45020967777
1769731200000,11277.773670154158,47267.99643656433
1769817600000,11273.543095306142,42440.30158833627
1769904000000,11145.486979040908,40514.85127001717
1769990400000,11249.434707807715,42026.26947395867
1770076800000,11061.256529451646,39349.12978293462
1770163200000,11061.256529451646,37029.74599656694
1770249600000,11057.107175596037,31494.57879755774
1770336000000,11378.63891453447,35156.552158703256
1770422400000,11383.227183037432,35208.808639158684
1770508800000,11362.0505591776,34967.62488321057
1770595200000,11354.285797095663,34879.19083936293
1770681600000,11220.873066778728,33359.733176889815
1770768000000,11090.636830040768,31876.45307780892
1770854400000,11058.871894251022,31514.677443886758
1770940800000,11268.167526732352,33898.37689850727
1771027200000,11399.8155383943,35397.73591465137
1771113600000,11332.756229504834,34633.987354149016
1771200000000,11342.991597703753,34750.55950285727
1771286400000,11294.638306557139,34199.85659344241
1771372800000,11172.166831901117,32805.01053820916
1771459200000,11203.578823959866,33162.766442865526
1771545600000,11280.167613586254,34035.04769354453
1771632000000,11297.814800136115,34236.03415683463
1771718400000,11213.814192158785,33279.33859157378
1771804800000,11041.224707701163,31313.69098059666
1771891200000,11079.695574379855,31751.841470569063
1771977600000,11399.8155383943,35397.73591465137
1772064000000,11323.932636229905,34533.494122503966
1772150400000,11180.63748144505,32901.4840405884
1772236800000,11268.873414194346,33906.41635703887
1772323200000,11242.402634369557,33604.93666210373
1772409600000,11349.6975285927,34826.93435890751
1772496000000,11361.344671715608,34959.58542467897
1772582400000,11493.478701895245,36519.24037981009
1772668800000,11493.478701895245,35683.1366925233
1772755200000,11493.478701895245,34047.10688134194
1772841600000,11493.478701895245,33452.18695000326
1772928000000,11493.478701895245,32796.971079677554
1773014400000,11493.478701895245,34151.61984225279
1773100800000,11493.478701895245,34521.43493470656
1773187200000,11493.478701895245,34802.81598331269
1773273600000,11493.478701895245,34907.32894422354
1773360000000,11493.478701895245,35445.972665841
1773446400000,11493.478701895245,35385.67672685397
1773532800000,11493.478701895245,37102.10112335137
1773619200000,11493.478701895245,38669.795537014106
1773705600000,11493.478701895245,38034.67831301741
1773792000000,11493.478701895245,36209.721226343354
1773878400000,11493.478701895245,35731.37344371293
1773964800000,11493.478701895245,36113.24772396411
1774051200000,11493.478701895245,35196.74945136128
1774137600000,11493.478701895245,34650.06627121222
1774224000000,11493.478701895245,36752.38467722661
1774310400000,11493.478701895245,36499.14173348108
1774396800000,11493.478701895245,36860.91736740326
1774483200000,11493.478701895245,34782.71733698368
1774569600000,11493.478701895245,33407.96992807944
1774656000000,11493.478701895245,32997.95754296765
1774742400000,11493.478701895245,32736.675140690524
1774828800000,11493.478701895245,33178.84535992874
1774915200000,11493.478701895245,33444.14749147166
1775001600000,11493.478701895245,32632.16217977968
1775088000000,11493.478701895245,31731.742824240053
1775174400000,11493.478701895245,32318.623297047132
1775260800000,11493.478701895245,32491.47165547661
1775347200000,11493.478701895245,32917.56295765161
1775433600000,11493.478701895245,32169.893314212462
1775520000000,11493.478701895245,34392.8035982009
1775606400000,11493.478701895245,33190.90454772614
1775692800000,11493.478701895245,33496.40397192708
1775779200000,11493.478701895245,34099.36336179736
1775865600000,11493.478701895245,34139.56065445539
1775952000000,11493.478701895245,32772.85270408275
1776038400000,11493.478701895245,34774.67787845208
1776124800000,11493.478701895245,33653.173413293356
1776211200000,11493.478701895245,34127.50146665798
1776297600000,11493.478701895245,35795.68911196576
1776384000000,11493.478701895245,35679.116963257504
1776470400000,11493.478701895245,34633.987354149016
1776556800000,11493.478701895245,33552.680181648306
1776643200000,11493.478701895245,34280.25117875845
1776729600000,11493.478701895245,34581.73087369359
1776816000000,11493.478701895245,34919.38813202095
1776902400000,11493.478701895245,34617.90843708581
1776988800000,11493.478701895245,34642.02681268062
1777075200000,11493.478701895245,34642.02681268062
1777161600000,11493.478701895245,34943.50650761576
1777248000000,11493.478701895245,34095.343632531556
1777334400000,11493.478701895245,33789.84420833062
1777420800000,11493.478701895245,33379.83182321883
1777507200000,11493.478701895245,33399.930469547835
1777593600000,11493.478701895245,33669.25233035656
1777680000000,11493.478701895245,33870.23879364666
1777766400000,11493.478701895245,33729.54826934359
1777852800000,11493.478701895245,33805.92312539383
1777939200000,11493.478701895245,34686.243834604444
1778025600000,11493.478701895245,35839.90613388958
1778112000000,11493.478701895245,35542.44616822024
1778198400000,11493.478701895245,36985.528974643115
1778284800000,11493.478701895245,37435.738652412925
1778371200000,11493.478701895245,38778.32822719075
1778457600000,11493.478701895245,39140.103861112926
1778544000000,11493.478701895245,37898.00751798014
1778630400000,11493.478701895245,36647.871716315756
1778716800000,11493.478701895245,37041.80518436434
1778803200000,11493.478701895245,35872.063968015995
1778889600000,11493.478701895245,34786.73706624949
1778976000000,11493.478701895245,34264.17226169524
1779062400000,11493.478701895245,34320.448471416465
1779148800000,11493.478701895245,33882.29798144406
1779235200000,11493.478701895245,34638.007083414814
1779321600000,11493.478701895245,35116.354866045236
1779408000000,11493.478701895245,33926.51500336789
1779494400000,11493.478701895245,34469.17845425114
1779580800000,11493.478701895245,34276.23144949265
1779667200000,11493.478701895245,34191.81713491081
1779753600000,11493.478701895245,33653.173413293356
1779840000000,11493.478701895245,33138.64806727071
1779926400000,11493.478701895245,33005.99700149925
1780012800000,11493.478701895245,32977.85889663864
1780099200000,11493.478701895245,33255.22021597897
1780185600000,11493.478701895245,33138.64806727071
1780272000000,11493.478701895245,32672.359472437696
1780358400000,11489.167210697196,29838.45034004737
1780444800000,11387.637093841568,28785.281272407276
1780531200000,11274.99658787522,27687.89518284336
1780617600000,11270.767054780194,25581.557047563176
1780704000000,11206.916242462084,25002.716033287707
1780790400000,11400.606120523964,26731.199617582515
1780876800000,11415.020250984382,26859.83095408817
1780963200000,11331.238117683197,26112.161310649022
1781049600000,11251.509958574004,25400.669230602092
1781136000000,11419.975108330153,26904.047976012
1781222400000,11415.020250984382,26859.83095408817
1781308800000,11510.513865284658,27712.01355843817
1781395200000,11615.917194276471,28652.630206635815
1781481600000,11737.536420036256,29737.957108402323
1781568000000,11716.816107499404,29553.049562175434
1781654400000,11650.601195696854,28962.149360102558
1781740800000,11545.19786670504,28021.532711904914
1781827200000,11546.549191435704,28033.591899702322
1781913600000,11703.302860192762,29432.457684201378
1782000000000,11669.069300349267,29126.958260000432
1782086400000,11646.096779927975,28921.95206744454
1782172800000,11545.19786670504,28021.532711904914
1782259200000,11473.127214402946,27378.376029376617
1782345600000,11455.559992904311,27221.606588010345
1782432000000,11643.844572043534,28901.85342111553
1782518400000,11580.782751279201,28339.091323903267
1782604800000,11620.421610045352,28692.82749929383
1782691200000,11790.688526109052,30212.285161766944
1782777600000,11723.572731152726,29613.345501162465
1782864000000,11774.923070917968,30071.59463746388
